id,qname,heading,text,type,diagram,website,updated
,Organization,Organization,An Organization defined broadly as a formal or semi-formal group for which structure and behaviour are defined.,Class,https://w3id.org/citydata/part2/v1/diagrams/Organization.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Organization'>Web</a></body></html>,2026-08-13T09:58:56.871648
,PersonId,PersonId,Person ID is a type of City Thing that represents an identification document issued to a person by an authoritative body.,Class,https://w3id.org/citydata/part2/v1/diagrams/PersonId.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/PersonId'>Web</a></body></html>,2026-08-13T09:58:56.871648
,IDType,IDType,ID Type is a type of Code that describes the type of identification document issued to a person.,Class,https://w3id.org/citydata/part2/v1/diagrams/IDType.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/IDType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,Role,Role,"A Role has a single, possibly complex, Goal.",Class,https://w3id.org/citydata/part2/v1/diagrams/Role.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Role'>Web</a></body></html>,2026-08-13T09:58:56.871648
,BuildingUnit,BuildingUnit,A part of a Building which may be occupied by some Persons or Organization.,Class,https://w3id.org/citydata/part2/v1/diagrams/BuildingUnit.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/BuildingUnit'>Web</a></body></html>,2026-08-13T09:58:56.871648
,Bylaw,Bylaw,A bylaw is a law that is passed by a lower hierarchical entity that gains its authority from a government authority.,Class,https://w3id.org/citydata/part2/v1/diagrams/Bylaw.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Bylaw'>Web</a></body></html>,2026-08-13T09:58:56.871648
,Program,Program,"A program is a major city initiative to address the needs of constituents (citizens, clients). A Program defines a set of services that focus on achieving a shared set of Outcomes.",Class,https://w3id.org/citydata/part2/v1/diagrams/Program.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Program'>Web</a></body></html>,2026-08-13T09:58:56.871648
,Wage,Wage,A Wage is a form of compensation paid to an employee and is defined on an hourly basis.,Class,https://w3id.org/citydata/part2/v1/diagrams/Wage.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Wage'>Web</a></body></html>,2026-08-13T09:58:56.871648
,RoadNetworkType,RoadNetworkType,,Class,https://w3id.org/citydata/part2/v1/diagrams/RoadNetworkType.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/RoadNetworkType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,Compensation,Compensation,A compensation is a generalization of monetary compensation received for employment.,Class,https://w3id.org/citydata/part2/v1/diagrams/Compensation.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Compensation'>Web</a></body></html>,2026-08-13T09:58:56.871648
,Importance,Importance,Importance is a type of Code that describes the level of importance of an event or action.,Class,https://w3id.org/citydata/part2/v1/diagrams/Importance.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/Importance'>Web</a></body></html>,2026-08-13T09:58:56.871648
,RoadSegment,RoadSegment,A Road Segment is a type of Travelled Way Segment that represents part of a Road Link.,Class,https://w3id.org/citydata/part2/v1/diagrams/RoadSegment.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/RoadSegment'>Web</a></body></html>,2026-08-13T09:58:56.871648
,ContactThing,ContactThing,"Added for organizational purposes, to identify classes defined in the Contact ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/ContactThing.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/ContactThing'>Web</a></body></html>,2026-08-13T09:58:56.871648
,PhoneType,Phone Type,A PhoneType defines the type of phone number.,Class,https://w3id.org/citydata/part2/v1/diagrams/PhoneType.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/PhoneType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CatchmentAreaType,CatchmentAreaType,Catchment Area Type is a type of Code that describes the type of catchment area that stakeholders represent,Class,https://w3id.org/citydata/part2/v1/diagrams/CatchmentAreaType.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/CatchmentAreaType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,HouseholdThing,HouseholdThing,"Added for organizational purposes, to identify classes defined in the Household ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/HouseholdThing.dot.svg,<html><body><a href='https://w3id.org/citydata/part2/v1/HouseholdThing'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityOrgObjectProperty,CityOrgObjectProperty,"Added for organizational purposes, to identify object properties defined for the City Organization Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityOrgObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,annualPay,annualPay,Identifies the compensation to be paid for a year.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/annualPay'>Web</a></body></html>,2026-08-13T09:58:56.871648
,employedAs,employedAs,Identifies the occupation in which the agent is employed.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/employedAs'>Web</a></body></html>,2026-08-13T09:58:56.871648
,employedBy,employedBy,Identifies the Organization that employs the agent.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/employedBy'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCompensation,hasCompensation,identifies the monetary compensation received by the agent.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCompensation'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasEmployment,hasEmployment,Specifies the details of an agent’s Employment.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasEmployment'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasEmploymentStatus,hasEmploymentStatus,identifies the Employment Status of the employee.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasEmploymentStatus'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasEstablishment,hasEstablishment,Specifies a Business Establishment where the organization conducts business.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasEstablishment'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasGoal,hasGoal,identifies the Goal(s) of the domain object. ,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasGoal'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasGovernment,hasGovernment,Identifies the GovernmentOrganization that manages the JurisdictionalArea.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasGovernment'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasIndustryType,hasIndustryType,Specifies an Industry Type assigned to the organization based on the kind of business conducted.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasIndustryType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPay,hasPay,Identifies the MonetaryValue of the Compensation.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPay'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasProcess,hasProcess,Specifies an Activity that is performed as part of the Role.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasProcess'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasProgram,hasProgram,Specifies a Program defined for the Organization.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasProgram'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasResource,hasResource,Specifies a resource:Resource that is (expected to be) allocated for the Role.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasResource'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hourlyPay,hourlyPay,Identifies the Compensation to be paid per hour.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hourlyPay'>Web</a></body></html>,2026-08-13T09:58:56.871648
,jurisdiction,jurisdiction,Specifies the JurisdictionalArea for which the organization is responsible.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/jurisdiction'>Web</a></body></html>,2026-08-13T09:58:56.871648
,operatingHours,operatingHours,Identifies the OperatingHours of the Organization.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/operatingHours'>Web</a></body></html>,2026-08-13T09:58:56.871648
,orgAddress,orgAddress,A specialization to hasAddress that specifies the Address associated with the Organization.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/orgAddress'>Web</a></body></html>,2026-08-13T09:58:56.871648
,overtimePay,overtimePay,Identifies an additional rate of pay as a MonetaryValue to be paid per hour in the case of overtime compensation.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/overtimePay'>Web</a></body></html>,2026-08-13T09:58:56.871648
,playsRole,playsRole,Specifies a Role that the domain object fulfils.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/playsRole'>Web</a></body></html>,2026-08-13T09:58:56.871648
,PersonObjectProperty,PersonObjectProperty,"Added for organizational purposes, to identify object properties defined for the Person Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/PersonObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,alias,alias,Identifies any alternative names associated with a Person. ,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/alias'>Web</a></body></html>,2026-08-13T09:58:56.871648
,birthDate,birthDate,Identifies the time:Instant when the Person was born.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/birthDate'>Web</a></body></html>,2026-08-13T09:58:56.871648
,birthplace,birthplace,Identifies the place where the Person was born.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/birthplace'>Web</a></body></html>,2026-08-13T09:58:56.871648
,children,children,Identifies any children of a person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/children'>Web</a></body></html>,2026-08-13T09:58:56.871648
,citizenOf,citizenOf,"specifies one or more Citizenships, each specifying the country (Country) and time interval (time:ProperInterval) the Person is a citizen. A Person can be a citizen of more than one country and for different time intervals. It is recommended that a Country be defined with using ISO 3166-2 [4] alpha-2 (2-letter) country code, however different systems may be accommodated with the Code pattern.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/citizenOf'>Web</a></body></html>,2026-08-13T09:58:56.871648
,deathDate,deathDate,Identifies the time:Instant when the Person died.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/deathDate'>Web</a></body></html>,2026-08-13T09:58:56.871648
,deathPlace,deathPlace,Identifies the place where the Person died.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/deathPlace'>Web</a></body></html>,2026-08-13T09:58:56.871648
,forCountry,forCountry,Identifies the country for which the Person is a citizen for the given dates.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/forCountry'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasEducation,hasEducation,Identifies the education of a person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasEducation'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasGenderIdentity,hasGenderIdentity,Identifies the gender identity of a person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasGenderIdentity'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasIDType,hasIDType,"Specifies the type of identifier, its values may be defined more precisely with the use of the code:hasCode property.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasIDType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPersonID,hasPersonID,Identifies any instances of a Person’s PersonId.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPersonID'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasQualification,hasQualification,,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasQualification'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasSkill,hasSkill,Identifies the skills of a person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasSkill'>Web</a></body></html>,2026-08-13T09:58:56.871648
,income,income,Identifies the annual income of a person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/income'>Web</a></body></html>,2026-08-13T09:58:56.871648
,issuedBy,issuedBy,"Identifies the Agent that issued the ID, document, or certificate.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/issuedBy'>Web</a></body></html>,2026-08-13T09:58:56.871648
,name,name,"Identifies the instance of Name legally associated with an Object (e.g., Person).",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/name'>Web</a></body></html>,2026-08-13T09:58:56.871648
,parent,parent,Identifies any parents of the Person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/parent'>Web</a></body></html>,2026-08-13T09:58:56.871648
,sex,sex,Identifies a Person's sex assigned at birth.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/sex'>Web</a></body></html>,2026-08-13T09:58:56.871648
,spouse,spouse,Identifies any spouses of the person.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/spouse'>Web</a></body></html>,2026-08-13T09:58:56.871648
,validityPeriod,validityPeriod,Identifies the time interval during which the identifier is valid.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/validityPeriod'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityObjectProperty,CityObjectProperty,"Added for organizational purposes, to identify object properties defined for city-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CodeObjectProperty,CodeObjectProperty,"Added for organizational purposes, to identify object properties defined for the Code Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CodeObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,definedBy,definedBy,Identifies the Organization that defined the Code.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/definedBy'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCode,hasCode,Identifies the code for the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCode'>Web</a></body></html>,2026-08-13T09:58:56.871648
,LandUseObjectProperty,LandUseObjectProperty,"Added for organizational purposes, to identify object properties defined in the Land Use ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/LandUseObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasArea,hasArea,identifies the size of a Land Area,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasArea'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasLandArea,hasLandArea,Identifies the spatial area occupied by the object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasLandArea'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPopulation,hasPopulation,Specifies the number of people living in the LandArea.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPopulation'>Web</a></body></html>,2026-08-13T09:58:56.871648
,landUse,landUse,Identifies a Land Use Classification that is identified for the Land Area.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/landUse'>Web</a></body></html>,2026-08-13T09:58:56.871648
,TransportInfrastructureObjectProperty,TransportInfrastructureObjectProperty,"Added for organizational purposes, to identify object properties defined for the Transport Infrastructure Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/TransportInfrastructureObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,networkType,networkType,Identifies the type of network.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/networkType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,supports,supports,Identifies the infrastructure element that is supported (carried in or carried through) the current (domain) object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/supports'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityPatternObjectProperty,CityPatternObjectProperty,"Added for organizational purposes, to identify object properties defined in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityPatternObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,administrativeArea,administrativeArea,Identifies administrative areas within the JurisdictionalArea.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/administrativeArea'>Web</a></body></html>,2026-08-13T09:58:56.871648
,administrativeAreaOf,administrativeAreaOf,Identifies the jurisdictional area that an administrative area belongs to.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/administrativeAreaOf'>Web</a></body></html>,2026-08-13T09:58:56.871648
,residentPopulation,residentPopulation,Number of residents of the area.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/residentPopulation'>Web</a></body></html>,2026-08-13T09:58:56.871648
,BuildingObjectProperty,BuildingObjectProperty,"Added for organizational purposes, to identify object properties defined for the Building Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/BuildingObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,buildingFacility,buildingFacility,Identifies a Facility that is contained in the Building.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/buildingFacility'>Web</a></body></html>,2026-08-13T09:58:56.871648
,floorAreaRatio,floorAreaRatio,Identifies the building's floor area ratio. This is a ratio of the gross floor area (the value of hasBuildingFloorArea) to its “buildable area” (i.e. lot size).,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/floorAreaRatio'>Web</a></body></html>,2026-08-13T09:58:56.871648
,floorToCeilingHeight,floorToCeilingHeight,Identifies the floor to ceiling height in the Building Unit.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/floorToCeilingHeight'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasBuildingFloorArea,hasBuildingFloorArea,"identifies the floor area occupied by the Building. The floor area accounts for the area of each floor of the building. However, floor area excludes unoccupied areas such as basements.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasBuildingFloorArea'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasBuildingFootprintArea,hasBuildingFootprintArea,Identifies the footprint occupied by the Building.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasBuildingFootprintArea'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasBuildingHeight,hasBuildingHeight,Identifies the Building’s height.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasBuildingHeight'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasBuildingUnit,hasBuildingUnit,"Identifies the Building Unit(s), if any, that are contained by the Building.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasBuildingUnit'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasConstructionStatus,hasConstructionStatus,identifies the Construction Status of a Building.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasConstructionStatus'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasRent,hasRent,Identifies the rental fee for the Building Unit.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasRent'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasUnitSize,hasUnitSize,Identifies the size of the Building Unit as an Area.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasUnitSize'>Web</a></body></html>,2026-08-13T09:58:56.871648
,unitInBuilding,unitInBuilding,Identifies the Building that the Building Unit belongs to (is contained in).,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/unitInBuilding'>Web</a></body></html>,2026-08-13T09:58:56.871648
,use,use,"Identifies the use of the Building, typically associated with some classification system.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/use'>Web</a></body></html>,2026-08-13T09:58:56.871648
,windowToWallRatio,windowToWallRatio,"Identifies the percentage area of a building’s exterior envelope that is made up of glazing (i.e., glass installed in fixed openings such as windows and doors).",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/windowToWallRatio'>Web</a></body></html>,2026-08-13T09:58:56.871648
,yearOfConstruction,yearOfConstruction,Identifies the year that construction on the Building was completed.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/yearOfConstruction'>Web</a></body></html>,2026-08-13T09:58:56.871648
,ContractObjectProperty,ContractObjectProperty,"Added for organizational purposes, to identify object properties defined for the Contract Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/ContractObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,contractualElementOf,contractualElementOf,Identifies the Contract of which this Contractual Element is a part.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/contractualElementOf'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasContract,hasContract,Identifies the Contract associated with the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasContract'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasContractualElement,hasContractualElement,Identifies the decomposition of a Contract into more precise parts.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasContractualElement'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasParty,hasParty,Identifies all Persons or Organizations involved in the Contract.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasParty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasSignatory,hasSignatory,identifies the Person(s) responsible for signing the Contract.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasSignatory'>Web</a></body></html>,2026-08-13T09:58:56.871648
,isExecutedOn,isExecutedOn,"identifies the Interval or Instant in time at which the terms in the Contract are executed, if applicable.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/isExecutedOn'>Web</a></body></html>,2026-08-13T09:58:56.871648
,isValidFor,isValidFor,Identifies the Interval in time over which the domain object is valid.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/isValidFor'>Web</a></body></html>,2026-08-13T09:58:56.871648
,specifiesAgreement,specifiesAgreement,Identifies an agreement that is specified by the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/specifiesAgreement'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityServiceObjectProperty,CityServiceObjectProperty,"Added for organizational purposes, to identify object properties defined for the City Service Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityServiceObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,fromPerspectiveOf,fromPerspectiveOf,Identifies the Stakeholder who is determining the importance of the Impact.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/fromPerspectiveOf'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasBeneficialStakeholder,hasBeneficialStakeholder,Identifies the Stakeholder who is benefiting from the object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasBeneficialStakeholder'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCatchmentArea,hasCatchmentArea,Identifies the regional span of the stakeholders.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCatchmentArea'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCatchmentAreaType,hasCatchmentAreaType,Identifies the type of regional span of the stakeholders.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCatchmentAreaType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasContributingStakeholder,hasContributingStakeholder,Identifies the stakeholders that contribute to the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasContributingStakeholder'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasImportance,hasImportance,Specifies how important the Outcome is.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasImportance'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasIndicator,hasIndicator,identifies an Indicator used to measure to the Outcome.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasIndicator'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasInput,hasInput,Identifies an input used in the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasInput'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasOutcome,hasOutcome,Identifies the Outcomes or expected Outcomes of the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasOutcome'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasOutput,hasOutput,Identifies an output produced by the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasOutput'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasService,hasService,Identifies the Services that make up the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasService'>Web</a></body></html>,2026-08-13T09:58:56.871648
,intendedImpact,intendedImpact,identifies the intended impact.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/intendedImpact'>Web</a></body></html>,2026-08-13T09:58:56.871648
,performs,performs,Identifies activities performed by the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/performs'>Web</a></body></html>,2026-08-13T09:58:56.871648
,usedByIndicator,usedByIndicator,Identifies the Indicators that use this Output in determining the value of the Indicator.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/usedByIndicator'>Web</a></body></html>,2026-08-13T09:58:56.871648
,AlertObjectProperty,AlertObjectProperty,"Added for organizational purposes, to identify all object properties defined in the Alert Pattern.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/AlertObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,activities,activities,activities that caused the described object,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/activities'>Web</a></body></html>,2026-08-13T09:58:56.871648
,beginInstant,beginInstant,"The time that the described object began or is expected to begin. If not specified, the object is assumed to begin at the creation time.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/beginInstant'>Web</a></body></html>,2026-08-13T09:58:56.871648
,category,category,A code indicating the category of the described object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/category'>Web</a></body></html>,2026-08-13T09:58:56.871648
,cause,cause,"A code indicating the cause (e.g., construction, collision, weather) of the described object.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/cause'>Web</a></body></html>,2026-08-13T09:58:56.871648
,certainty,certainty,The likelihood of the condition occurring.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/certainty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,creationInstant,creationInstant,The time that the described object was created.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/creationInstant'>Web</a></body></html>,2026-08-13T09:58:56.871648
,distribution,distribution,A code indicating the groups who are authorized to receive the object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/distribution'>Web</a></body></html>,2026-08-13T09:58:56.871648
,effect,effect,"A code indicating the effect of the alert (e.g., congestion, delays).",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/effect'>Web</a></body></html>,2026-08-13T09:58:56.871648
,endInstant,endInstant,"The time that the described object is expected to end; if no end time is specified, it is assumed to be indeterminate.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/endInstant'>Web</a></body></html>,2026-08-13T09:58:56.871648
,expiryInstant,expiryInstant,The time at which the information for the described object is considered no longer valid unless this value is updated.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/expiryInstant'>Web</a></body></html>,2026-08-13T09:58:56.871648
,issuer,issuer,Entity that issued the alert,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/issuer'>Web</a></body></html>,2026-08-13T09:58:56.871648
